order_name,order_code,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
面皰圧出法,140038610.0,"""Treatment""",1,回,-,面皰圧出法
韓国の抜糸,96000012.0,"""Rehabilitation""",1,回,-,韓国の抜糸
韓国の抜糸　（目、鼻、頭、耳、口唇）,96000170.0,"""Rehabilitation""",1,回,-,韓国の抜糸
韓国の抜糸（口腔内）,96000239.0,"""Rehabilitation""",1,回,-,韓国の抜糸
鶏眼・胼胝処置,140038710.0,"""Treatment""",1,回,-,胼胝処置
麻酔ガス,96000007.0,"""Rehabilitation""",1,回,-,麻酔ガス
麻酔クリーム,96000005.0,"""OwnExpense""",1,回,-,クリーム
麻酔クリーム,96000005.0,"""Rehabilitation""",1,回,-,クリーム
麻酔テープ　１枚,96000006.0,"""Rehabilitation""",1,回,-,テープ
麻酔注射,96000004.0,"""Rehabilitation""",1,回,-,麻酔注射
０．０２５Ｗ／Ｖ％ヂアミトール水　０．０２５％,660406126.0,"""Treatment""",3,ｍＬ,-,ヂアミトール
１０％サリチル酸ワセリン軟膏東豊,662650001.0,"""Medication""",30,ｇ,１日３～４回　塗って下さい,サリチル
５％サリチル酸ワセリン軟膏東豊,662650002.0,"""Medication""",30,ｇ,１日３～４回　塗って下さい,サリチル
ＡＧＡ内服　ザガーロ　ジェネリック　１錠　３２０円,96000224.0,"""OwnExpense""",30,回,-,ザガーロジェネリック
ＡＧＡ内服　フィナステリド　１錠,96000141.0,"""OwnExpense""",30,回,-,フィナステリド
ＡＧＡ内服　フィナステリド　１錠,96000141.0,"""Rehabilitation""",30,回,-,フィナステリド
ＡＧＡ内服　ミノキシジル　１００日分,96000142.0,"""OwnExpense""",1,回,-,ミノキシジル
ＡＧＡ内服　ミノキシジル　１００日分,96000142.0,"""Rehabilitation""",1,回,-,ミノキシジル
ＡＬＴ,160022610.0,"""Examination""",1,回,-,ＡＬＴ
ＡＰＴＴ,160012310.0,"""Examination""",1,回,-,ＡＰＴＴ
ＡＳＴ,160022510.0,"""Examination""",1,回,-,ＡＳＴ
Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,160018910.0,"""Examination""",1,回,-,Ａｌｂ
ＢＢＬ　全顔２００ｓｈｏｔ　１回,96000532.0,"""OwnExpense""",1,回,-,ｓｈｏｔ
ＢＢＬ　全顔２００ｓｈｏｔ　１回トライアル,96000531.0,"""OwnExpense""",1,回,-,トライアル
ＢＢＬ　全顔２００ｓｈｏｔ　６回,96000533.0,"""OwnExpense""",1,回,-,ｓｈｏｔ
ＢＢＬ２回＋ピコトーニング４回,96000402.0,"""OwnExpense""",1,回,-,ピコトーニング
ＢＩＬ／総,160017010.0,"""Examination""",1,回,-,ＢＩＬ
ＢＭアルファＶローションプラスＧＦ（グリセリンフリー）,96000234.0,"""Rehabilitation""",1,回,-,ローションプラス
ＢＭクレンジング＆洗顔　泡フォーム,96000232.0,"""Rehabilitation""",1,回,-,クレンジング
ＢＭナノクリームＦＣＣ,96000236.0,"""Rehabilitation""",1,回,-,ナノクリーム
ＢＭモイストリッチローション,96000237.0,"""Rehabilitation""",1,回,-,モイストリッチローション
ＢＭＷＦモイストＵＶ,96000238.0,"""Rehabilitation""",1,回,-,ＢＭＷＦ
ＢＳサンスクリーンＳＰＦ５０,96000499.0,"""Rehabilitation""",1,回,-,サンスクリーン
ＢＵＮ,160019010.0,"""Examination""",1,回,-,ＢＵＮ
Ｃ＋コレクティングコンプレックス３０％,96000509.0,"""Rehabilitation""",1,回,-,コレクティングコンプレックス
ＣＰ＋ＥＰ（スタンダード）　トライアル１回,96000568.0,"""OwnExpense""",1,回,-,トライアル
ＣＰ＋ＥＰ（スタンダード）　１回,96000569.0,"""OwnExpense""",1,回,-,ＣＰ＋ＥＰ１回
ＣＰ＋ＥＰ（スタンダード）　６回,96000570.0,"""OwnExpense""",1,回,-,ＣＰ＋ＥＰ６回
Ｄダイマー半定量,160192110.0,"""Examination""",1,回,-,ダイマー
ＤＥＪナイトフェイスクリーム,96000508.0,"""Rehabilitation""",1,回,-,ナイトフェイスクリーム
ＨＢｓ抗原定性・半定量,160046810.0,"""Examination""",1,回,-,抗原定性
ＨＣＶ抗体定性・定量,160118510.0,"""Examination""",1,回,-,抗体定性
ＨＱコンシーラー,96000179.0,"""Rehabilitation""",1,回,-,コンシーラー
ＰＴ,160012010.0,"""Examination""",1,回,-,ＰＴ
ＲＣクリーム,96000496.0,"""Rehabilitation""",1,回,-,クリーム
Ｓ−Ｍ,160057710.0,"""Examination""",1,回,-,Ｓ−Ｍ
ＳＴＳ定性,160039810.0,"""Examination""",1,回,-,ＳＴＳ
Ｔ−Ｍ（組織切片）,160060010.0,"""Pathological""",1,臓器,-,Ｔ−Ｍ
ＴＰ,160017410.0,"""Examination""",1,回,-,ＴＰ
Ｔｃｈｏ,160022410.0,"""Examination""",1,回,-,Ｔｃｈｏ
ｌ−メントール,617140001.0,"""Medication""",0.2,ｇ,かゆい部位に,メントール
