order_name,order_code,yakkakjncd,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
パキシル錠１０ｍｇ,610443045.0,1179041F1025,"""Medication""",1,錠,１日１回就寝前に,パキシル
パスタロンクリーム２０％,620005285.0,2669701N2040,"""Medication""",50,ｇ,１日２回,パスタロンクリーム
パスタロンソフト軟膏１０％,620005286.0,2669701M1073,"""Medication""",120,ｇ,１日２回,パスタロンソフト
パタノール点眼液０．１％,620004365.0,1319752Q1024,"""Medication""",5,ｍＬ,両目１日２回点眼,パタノール
パナルジン錠１００ｍｇ,620814601.0,3399001F1384,"""Medication""",1,錠,１日１回朝食後に,パナルジン
パリエット錠１０ｍｇ,610412202.0,2329028F1023,"""Medication""",1,錠,１日１回朝食後に,パリエット
パルモディア錠０．１ｍｇ,622573101.0,2183007F1025,"""Medication""",2,錠,１日２回朝夕食後に,パルモディア
ヒアレイン点眼液０．１％　５ｍＬ,620004816.0,1319720Q3078,"""Medication""",1,瓶,両目１日２回点眼,ヒアレイン
ヒルドイドクリーム０．３％,620009046.0,3339950N1035,"""Medication""",40,ｇ,１日２回,ヒルドイドクリーム
ヒルドイドソフト軟膏０．３％,620009048.0,3339950M1137,"""Medication""",50,ｇ,１日１回お使い下さい。,ヒルドイドソフト
ヒルドイドフォーム０．３％,622644001.0,3339950R1177,"""Medication""",184,ｇ,１日２回,ヒルドイドフォーム
ヒルドイドローション０．３％,620009049.0,3339950Q1074,"""Medication""",50,ｇ,１日２～３回,ヒルドイドローション
ビオスリー配合錠,620421201.0,2316017F1035,"""Medication""",3,錠,１日３回毎食後に,ビオスリー
ビオフェルミン錠剤,620000094.0,2316020F1029,"""Medication""",3,錠,１日３回毎食後に,ビオフェルミン
ビソプロロールフマル酸塩錠０．６２５ｍｇ「トーワ」,622339301.0,2123016F3010,"""Medication""",3,錠,１日１回朝食後に,ビソプロロールフマル
ビソプロロールフマル酸塩錠２．５ｍｇ「日医工」,621399602.0,2123016F1018,"""Medication""",0.5,錠,１日１回朝食後に,ビソプロロールフマル
ビタメジン配合カプセルＢ２５,620720101.0,3179109M1074,"""Medication""",3,カプセル,１日３回毎食後に,ビタメジン
ビブラマイシン錠１００ｍｇ,620006084.0,6152004F2089,"""Medication""",1,錠,１日１回朝食後に,ビブラマイシン
ビラノア錠２０ｍｇ,622516602.0,4490033F1028,"""Medication""",1,錠,１日１回夕食後に,ビラノア
ビラノアＯＤ錠２０ｍｇ,622829401.0,4490033F2024,"""Medication""",1,錠,１日１回朝食間に,ビラノア
ピタバスタチンＣａ錠２ｍｇ「ＤＫ」,622465001.0,2189016F2016,"""Medication""",1,錠,１日１回朝食後に,ピタバスタチン
ピドキサール錠１０ｍｇ,610463157.0,3134003F1388,"""Medication""",2,錠,１日２回朝夕食後に,ピドキサール
ピレノキシン懸濁性点眼液０．００５％「参天」　５ｍＬ,620212001.0,1319706Q3043,"""Medication""",2,瓶,１日２回,ピレノキシン
ファムビル錠２５０ｍｇ,620006802.0,6250031F1021,"""Medication""",3,錠,１日３回毎食後に,ファムビル
ファモチジン錠１０ｍｇ「テバ」,621474401.0,2325003F1016,"""Medication""",1,錠,１日１回朝食後に,ファモチジン
ファモチジン錠２０「サワイ」　２０ｍｇ,610463167.0,2325003F2012,"""Medication""",1,錠,１日１回朝食後に,ファモチジン
フィナステリド錠１ｍｇ「ファイザー」,59000007.0,-,"""HomeCare""",1,錠,-,フィナステリド
フィブラストスプレー２５０　２５０μｇ（溶解液付）,660451000.0,2699710R1028,"""Medication""",1,瓶,１日１回,フィブラストスプレー
フィブラストスプレー５００　５００μｇ（溶解液付）,660451001.0,2699710R2024,"""Medication""",1,瓶,１日１回,フィブラストスプレー
フェノバール散１０％,620000465.0,1125003B2031,"""Medication""",1,ｇ,１日２回朝夕食後に,フェノバール
フェノフィブラート錠８０ｍｇ「武田テバ」,622590601.0,2183006F4011,"""Medication""",1,錠,１日１回朝食後に,フェノフィブラート
フェブリク錠１０ｍｇ,622057201.0,3949003F1023,"""Medication""",1,錠,１日１回朝食後に,フェブリク
フェブリク錠２０ｍｇ,622057301.0,3949003F2020,"""Medication""",1,錠,１日１回朝食後に,フェブリク
フェブリク錠４０ｍｇ,622057401.0,3949003F3026,"""Medication""",1,錠,１日１回朝食後に,フェブリク
フェマーラ錠２．５ｍｇ,620003467.0,4291015F1026,"""Medication""",1,錠,１日１回朝食後に,フェマーラ
フェリチン定量,160192510.0,-,"""Examination""",1,回,-,フェリチン
フェルビナクスチック軟膏３％「三笠」,620645302.0,2649731M1098,"""Medication""",40,ｇ,１日２回お使い下さい。,フェルビナクスチック
フェルビナクローション３％「三笠」,620645702.0,2649731Q1014,"""Medication""",120,ｍＬ,１日２回,フェルビナクローション
フェロミア錠５０ｍｇ　鉄５０ｍｇ,613220039.0,3222013F1025,"""Medication""",1,錠,１日１回朝食後に,フェロミア
フォサマック錠３５ｍｇ,620004357.0,3999018F2028,"""Medication""",1,錠,週１回起床時服用,フォサマック
フォシーガ錠１０ｍｇ,622342001.0,3969019F2023,"""Medication""",1,錠,１日１回朝食後に,フォシーガ
フォシーガ錠５ｍｇ,622341901.0,3969019F1027,"""Medication""",1,錠,１日１回朝食後に,フォシーガ
フォリアミン錠　５ｍｇ,613130585.0,3135001F1017,"""Medication""",1,錠,１日１回朝食後に,フォリアミン
フオイパン錠１００ｍｇ,620003169.0,3999003F1297,"""Medication""",3,錠,１日３回毎食後に,フオイパン
フスコデ配合錠,620379601.0,2229101F1060,"""Medication""",6,錠,１日３回毎食後に,フスコデ
フランドルテープ４０ｍｇ,620004821.0,2171700S1095,"""Medication""",28,枚,１日１回,フランドルテープ
フリバスＯＤ錠２５ｍｇ,620008058.0,2590009F6022,"""Medication""",1,錠,１日１回朝食後に,フリバス
フリバスＯＤ錠５０ｍｇ,620004039.0,2590009F4020,"""Medication""",1,錠,１日１回朝食後に,フリバス
フリバスＯＤ錠７５ｍｇ,620005549.0,2590009F5026,"""Medication""",1,錠,１日１回夕食後に,フリバス
フルイトラン錠１ｍｇ,620009430.0,2132003F3039,"""Medication""",0.5,錠,１日１回朝食後に,フルイトラン
フルティフォーム１２５エアゾール１２０吸入用,622278201.0,2290802G4022,"""Medication""",2,瓶,１回２吸入１日２回,フルティフォーム
フルティフォーム１２５エアゾール５６吸入用,622278001.0,2290802G2020,"""Medication""",2,瓶,１回２吸入１日２回,フルティフォーム
フルナーゼ点鼻液５０μｇ５６噴霧用　４．０８ｍｇ８ｍＬ,620004261.0,1329707Q3052,"""Medication""",1,瓶,１日２回,フルナーゼ
フロセミド錠１０ｍｇ「ＮＰ」,620004041.0,2139005F3012,"""Medication""",1,錠,１日１回朝食後に,フロセミド
フロセミド錠２０ｍｇ「ＪＧ」,620005550.0,2139005F1010,"""Medication""",1,錠,１日１回朝食後に,フロセミド
フロモックス錠１００ｍｇ,610411058.0,6132016F2020,"""Medication""",3,錠,１日３回毎食後に,フロモックス
フロリードゲル経口用２％,620007077.0,6290003X1039,"""Medication""",1,ｇ,１日４回毎食後及び就寝前に,フロリードゲル
フロリードＤクリーム１％,620004827.0,2655702N1060,"""Medication""",20,ｇ,１日２回,フロリード
ブスコパン注２０ｍｇ　２％１ｍＬ,620008918.0,-,"""Injection""",0.5,管,-,ブスコパン
ブラダロン錠２００ｍｇ,620005090.0,2590002F1371,"""Medication""",3,錠,１日３回毎食後に,ブラダロン
ブロチゾラム錠０．２５ｍｇ「テバ」,620038901.0,1124009F1010,"""Medication""",0.5,錠,１日１回就寝前に,ブロチゾラム
ブロチゾラムＯＤ錠０．２５ｍｇ「アメル」,622276601.0,1124009F2017,"""Medication""",1,錠,１日１回就寝前に,ブロチゾラム
ブロチゾラムＯＤ錠０．２５ｍｇ「サワイ」,621920901.0,1124009F2017,"""Medication""",1,錠,頓服薬,ブロチゾラム
ブロチゾラムＯＤ錠０．２５ｍｇ「テバ」,621671201.0,1124009F2017,"""Medication""",1,錠,１日１回就寝前に,ブロチゾラム
ブロニカ錠８０　８０ｍｇ,610407155.0,4490018F2020,"""Medication""",1,錠,１日１回夕食後に,ブロニカ
ブロプレス錠２　２ｍｇ,610432011.0,2149040F1026,"""Medication""",1,錠,１日１回朝食後に,ブロプレス
ブロプレス錠４　４ｍｇ,610432012.0,2149040F2022,"""Medication""",1,錠,１日１回朝食後に,ブロプレス
ブロプレス錠８　８ｍｇ,610432013.0,2149040F3029,"""Medication""",1,錠,１日１回朝食後に,ブロプレス
プラザキサカプセル１１０ｍｇ,622043401.0,3339001M2020,"""Medication""",2,カプセル,１日２回朝夕食後に,プラザキサカプセル
プラバスタチンＮａ錠１０ｍｇ「サワイ」,621528901.0,2189010F2353,"""Medication""",1,錠,１日１回朝食後に,プラバスタチン
プラバスタチンＮａ錠５ｍｇ「サワイ」,621528801.0,2189010F1012,"""Medication""",1,錠,１日１回朝食後に,プラバスタチン
プラビックス錠２５ｍｇ,620003468.0,3399008F1025,"""Medication""",2,錠,１日１回朝食後に,プラビックス
プラビックス錠７５ｍｇ,620003469.0,3399008F2021,"""Medication""",1,錠,１日１回朝食後に,プラビックス
プラリア皮下注６０ｍｇシリンジ　１ｍＬ,622239101.0,-,"""Injection""",1,筒,-,プラリア
プリビナ液０．０５％,620004822.0,1324704Q1033,"""Medication""",5,ｍＬ,１日１回,プリビナ
プリンペラン注射液１０ｍｇ　０．５％２ｍＬ,620003796.0,-,"""Injection""",1,管,-,プリンペラン
プリンペラン錠５　５ｍｇ,620006100.0,2399004F1200,"""Medication""",3,錠,１日３回毎食前に,プリンペラン
プルゼニド錠１２ｍｇ,620481301.0,2354003F2316,"""Medication""",2,錠,１日１回就寝前に,プルゼニド
プレタールＯＤ錠１００ｍｇ,621971301.0,3399002F4027,"""Medication""",1,錠,１日１回朝食後に,プレタール
プレタールＯＤ錠５０ｍｇ,621971201.0,3399002F3020,"""Medication""",2,錠,１日２回朝夕食後に,プレタール
プレドニン錠５ｍｇ,612450118.0,2456001F1019,"""Medication""",0.5,錠,１日１回朝食後に,プレドニン
プログラフカプセル１ｍｇ,613990096.0,3999014M1022,"""Medication""",2,カプセル,１日１回夕食後に,プログラフカプセル
プロサイリン錠２０　２０μｇ,613390024.0,3399005F1030,"""Medication""",6,錠,１日３回毎食後に,プロサイリン
プロスタンディン軟膏０．００３％,620003256.0,2699705M1038,"""Medication""",30,ｇ,１日２回,プロスタンディン
プロトピック軟膏０．０３％小児用,620000444.0,2699709M2024,"""Medication""",20,ｇ,１日１回お使い下さい。,プロトピック
プロトピック軟膏０．１％,660432014.0,2699709M1028,"""Medication""",10,ｇ,１日１～２回,プロトピック
プロペシア錠　１ｍｇ,59000003.0,-,"""OwnExpense""",1,錠,-,プロペシア
プロペト,667120036.0,7121703X1330,"""Medication""",10,ｇ,１日２回お使い下さい。,プロペト
プロマック顆粒１５％,610406389.0,2329027D1028,"""Medication""",1,ｇ,１日２回朝夕食後に,プロマック
プロマックＤ錠７５　７５ｍｇ,620004044.0,2329027F1029,"""Medication""",1,錠,１日１回夕食後に,プロマック
ヘパリン類似物質クリーム０．３％「日医工」,620813503.0,3339950N1094,"""Medication""",80,ｇ,１日２～３回,ヘパリン
ヘパリン類似物質外用スプレー０．３％「ＰＰ」,622210301.0,3339950R1045,"""Medication""",500,ｇ,１日２回お使い下さい。,類似物質外用
ヘモポリゾン軟膏,622301801.0,2559808M1039,"""Medication""",56,ｇ,１日１回お使い下さい。,ヘモポリゾン
ヘルベッサー錠３０　３０ｍｇ,620002543.0,2171006F1224,"""Medication""",2,錠,１日２回朝夕食後に,ヘルベッサー
ヘルベッサーＲカプセル１００ｍｇ,620003619.0,2171006N1105,"""Medication""",1,カプセル,１日１回朝食後に,ヘルベッサー
ベイスンＯＤ錠０．２　０．２ｍｇ,620002120.0,3969004F3023,"""Medication""",3,錠,１日３回毎食直前に,ベイスン
ベオーバ錠５０ｍｇ,622653001.0,2590017F1025,"""Medication""",1,錠,１日１回朝食後に,ベオーバ
ベザトールＳＲ錠２００ｍｇ,620002123.0,2183005G1234,"""Medication""",1,錠,１日１回朝食後に,ベザトール
ベザフィブラートＳＲ錠２００ｍｇ「サワイ」,620339201.0,2183005G1013,"""Medication""",1,錠,１日１回朝食後に,ベザフィブラート
ベシケアＯＤ錠５ｍｇ,622047601.0,2590011F4027,"""Medication""",1,錠,１日１回就寝前に,ベシケア
ベタニス錠５０ｍｇ,622093301.0,2590014F2028,"""Medication""",1,錠,１日１回朝食後に,ベタニス
ベトノバールＧ軟膏０．１２％,620631201.0,2647709M1145,"""Medication""",5,ｇ,混合１日２～３回,ベトノバール
ベネット錠１７．５ｍｇ,620004871.0,3999019F2030,"""Medication""",1,錠,週１回起床時服用,ベネット
ベピオゲル２．５％,622403601.0,2699712Q1021,"""Medication""",15,ｇ,１日１回お使い下さい。,ベピオゲル
ベピオローション２．５％,622940901.0,-,"""Medication""",15,ｇ,１日１回,ベピオローション
ベプリコール錠５０ｍｇ,620004581.0,2129011F1035,"""Medication""",1,錠,１日１回朝食後に,ベプリコール
ベルソムラ錠１５ｍｇ,622374201.0,1190023F1024,"""Medication""",1,錠,１日１回就寝前に,ベルソムラ
ホクナリンテープ１ｍｇ,660421116.0,2259707S2027,"""Medication""",14,枚,１日１回１４日分,ホクナリンテープ
ホクナリンテープ２ｍｇ,660421117.0,2259707S3023,"""Medication""",14,枚,１日１回１４日分,ホクナリンテープ
ホスミシンドライシロップ４００　４００ｍｇ,616130333.0,6135001R2110,"""Medication""",3,ｇ,１日３回毎食前に,ホスミシンドライシロップ
ホルター型心電図検査（８時間超）,160069610.0,-,"""Examination""",1,回,-,型心電図検査
ボアラ軟膏０．１２％,620007781.0,2646724M1045,"""Medication""",20,ｇ,１日２回,ボアラ
ボグリボースＯＤ錠０．２ｍｇ「サワイ」,620005559.0,3969004F3015,"""Medication""",3,錠,１日３回毎食直前に,ボグリボース
ボノサップパック４００,622485401.0,6199104X1023,"""Medication""",1,シート,１日２回朝夕食後に,ボノサップパック
ボノテオ錠５０ｍｇ,622093101.0,3999026F2022,"""Medication""",1,錠,４週間に１回起床時服用,ボノテオ
ボルタレンゲル１％,620007787.0,2649734Q1069,"""Medication""",25,ｇ,１日２回お使い下さい。,ボルタレンゲル
ボルタレンサポ５０ｍｇ,661140081.0,1147700J3084,"""Medication""",2,個,１日１回,ボルタレンサポ
ボルタレン錠２５ｍｇ,620007096.0,1147002F1560,"""Medication""",1,錠,１日１回夕食後に,ボルタレン
ボンビバ錠１００ｍｇ,622471501.0,3999040F1026,"""Medication""",1,錠,月１回起床時服用,ボンビバ
ボンビバ静注１ｍｇシリンジ　１ｍＬ,622255201.0,-,"""Injection""",1,筒,-,ボンビバ
ポタコールＲ輸液　２５０ｍＬ,620007494.0,-,"""Injection""",1,袋,-,ポタコール
ポララミンシロップ０．０４％,620008735.0,4419002Q1095,"""Medication""",3,ｍＬ,１日３回毎食後に,ポララミンシロップ
ポララミン錠２ｍｇ,611410172.0,4419002F1027,"""Medication""",1,錠,１日１回就寝前に,ポララミン
ポリスチレンスルホン酸Ｃａ経口ゼリー２０％分包２５ｇ「三和」,621261102.0,2190016Q2034,"""Medication""",1,個,１日１回朝食後に,ポリスチレンスルホン
マイザークリーム０．０５％,620626201.0,2646725N1150,"""Medication""",10,ｇ,１日２回,マイザークリーム
マイザー軟膏０．０５％,620625401.0,2646725M1201,"""Medication""",5,ｇ,１日２回お使い下さい。,マイザー
マイスリー錠１０ｍｇ,610443048.0,1129009F2021,"""Medication""",1,錠,１日１回就寝前に,マイスリー
マイスリー錠５ｍｇ,610443047.0,1129009F1025,"""Medication""",1,錠,１日１回就寝前に,マイスリー
マグネシウム,160022210.0,-,"""Examination""",1,回,-,マグネシウム
マグミット錠２５０ｍｇ,610463197.0,2344009F1019,"""Medication""",3,錠,１日３回毎食後に,マグミット
マグミット錠３３０ｍｇ,610463198.0,2344009F2015,"""Medication""",2,錠,１日２回朝夕食後に,マグミット
マグミット錠５００ｍｇ,620004078.0,2344009F4018,"""Medication""",2,錠,１日２回朝夕食後に,マグミット
マリゼブ錠２５ｍｇ,622448901.0,3969025F2029,"""Medication""",1,錠,週１回朝食後服用,マリゼブ
マーズレンＳ配合顆粒,620459001.0,2329122D1414,"""Medication""",0.5,ｇ,１日１回朝食後に,マーズレン
マーデュオックス軟膏,622484501.0,2699804M1023,"""Medication""",20,ｇ,１日１回,マーデュオックス
ミオナール錠５０ｍｇ,611240248.0,1249009F1090,"""Medication""",3,錠,１日３回毎食後に,ミオナール
ミカムロ配合錠ＡＰ,622006801.0,2149117F1025,"""Medication""",1,錠,１日１回朝食後に,ミカムロ
ミカムロ配合錠ＢＰ,622224601.0,2149117F2021,"""Medication""",1,錠,１日１回朝食後に,ミカムロ
ミカルディス錠２０ｍｇ,620002429.0,2149042F1025,"""Medication""",1,錠,１日１回朝食後に,ミカルディス
ミカルディス錠４０ｍｇ,620002430.0,2149042F2021,"""Medication""",1,錠,１日１回朝食後に,ミカルディス
ミコンビ配合錠ＢＰ,621926701.0,2149113F2023,"""Medication""",1,錠,１日１回朝食後に,ミコンビ
ミティキュアダニ舌下錠１０，０００ＪＡＵ,622455301.0,4490031F2025,"""Medication""",1,錠,１日１回夜に,ミティキュアダニ
ミネブロ錠２．５ｍｇ,622670201.0,2149049F2023,"""Medication""",1,錠,１日１回朝食後に,ミネブロ
ミネブロ錠５ｍｇ,622670301.0,2149049F3020,"""Medication""",1,錠,１日１回朝食後に,ミネブロ
ミノドロン酸錠５０ｍｇ「サワイ」,622639101.0,3999026F2073,"""Medication""",1,錠,４週間に１回起床時服用,ミノドロン
ミノマイシン錠５０ｍｇ,616150088.0,6152005F1052,"""Medication""",2,錠,１日１回朝食後に,ミノマイシン
ミノマイシン顆粒２％　２０ｍｇ,620007109.0,6152005D1094,"""Medication""",3,ｇ,１日３回毎食後に,ミノマイシン
ミヤＢＭ細粒,612370066.0,2316009C1026,"""Medication""",3,ｇ,１日３回毎食後に,ミヤＢＭ細粒
ミヤＢＭ錠,612370067.0,2316009F1022,"""Medication""",3,錠,１日３回毎食後に,ミヤＢＭ錠
ミルセラ注シリンジ２５μｇ　０．３ｍＬ,622068801.0,-,"""Injection""",1,筒,-,ミルセラ
ムコスタ錠１００ｍｇ,620452801.0,2329021F1102,"""Medication""",3,錠,１日３回毎食後に,ムコスタ
ムコソルバン錠１５ｍｇ,620389501.0,2239001F1696,"""Medication""",3,錠,１日３回毎食後に,ムコソルバン
ムコダイン錠５００ｍｇ,610407447.0,2233002F2022,"""Medication""",3,錠,１日３回毎食後に,ムコダイン
ムコダインＤＳ５０％,621989901.0,2233002R2029,"""Medication""",1.8,ｇ,１日３回毎食後に,ムコダイン
メイアクトＭＳ小児用細粒１０％　１００ｍｇ,620008746.0,6132015C1103,"""Medication""",1.5,ｇ,１日３回毎食前に,メイアクト
メイアクトＭＳ錠１００ｍｇ,620004080.0,6132015F1037,"""Medication""",3,錠,１日３回毎食後に,メイアクト
メイラックス錠１ｍｇ,611170689.0,1124029F1026,"""Medication""",2,錠,１日２回朝夕食後に,メイラックス
メイロン静注７％　２０ｍＬ,620008398.0,-,"""Injection""",1,管,-,メイロン
メインテート錠０．６２５ｍｇ,622068002.0,2123016F3037,"""Medication""",1,錠,１日１回朝食後に,メインテート
メインテート錠２．５ｍｇ,620256101.0,2123016F1107,"""Medication""",1,錠,１日１回朝食後に,メインテート
メインテート錠５ｍｇ,620256201.0,2123016F2189,"""Medication""",1,錠,１日１回朝食後に,メインテート
メキシチールカプセル１００ｍｇ,612120223.0,2129003M2028,"""Medication""",3,カプセル,１日３回毎食後に,メキシチールカプセル
メコバラミン錠５００「トーワ」　０．５ｍｇ,613130553.0,3136004F2014,"""Medication""",3,錠,１日３回毎食後に,メコバラミン
メサデルムクリーム０．１％,620007798.0,2646726N1090,"""Medication""",10,ｇ,１日２回,メサデルムクリーム
メサデルム軟膏０．１％,620007799.0,2646726M1095,"""Medication""",5,ｇ,１日２回,メサデルム
メチコバール錠５００μｇ　０．５ｍｇ,613130595.0,3136004F2138,"""Medication""",3,錠,１日３回毎食後に,メチコバール
メトアナ配合錠ＬＤ,622654501.0,3969109F1021,"""Medication""",2,錠,１日２回朝夕食後に,メトアナ
メトグルコ錠２５０ｍｇ,621974701.0,3962002F2027,"""Medication""",2,錠,１日２回朝夕食後に,メトグルコ
メトグルコ錠５００ｍｇ,622242501.0,3962002F3023,"""Medication""",2,錠,１日２回朝夕食後に,メトグルコ
メトトレキサート錠２ｍｇ「あゆみ」,621622602.0,3999016F1073,"""Medication""",2,錠,１日２回朝夕食後に,メトトレキサート
メトホルミン塩酸塩錠２５０ｍｇＭＴ「ＤＳＥＰ」,622427201.0,3962002F2019,"""Medication""",9,錠,１日３回毎食後に,メトホルミン
メトホルミン塩酸塩錠５００ｍｇＭＴ「ＤＳＥＰ」,622427301.0,3962002F3015,"""Medication""",2,錠,１日２回朝夕食後に,メトホルミン
メトホルミン塩酸塩５００ｍｇＭＴ錠,622898200.0,3962002F3015,"""Medication""",2,錠,１日２回朝夕食後に,メトホルミン
メネシット配合錠１００,620124001.0,1169101F1146,"""Medication""",1,錠,１日１回朝食後に,メネシット
メバロチン錠１０　１０ｍｇ,612180265.0,2189010F2027,"""Medication""",1,錠,１日１回朝食後に,メバロチン
メバロチン錠５　５ｍｇ,610454085.0,2189010F1039,"""Medication""",1,錠,１日１回朝食後に,メバロチン
メプチンエアー１０μｇ吸入１００回　０．０１４３％５ｍＬ,621903202.0,2259704G9033,"""Medication""",1,キット,１回２吸入　発作時に,メプチンエアー
メプチンミニ錠２５μｇ　０．０２５ｍｇ,620003634.0,2259004F1110,"""Medication""",2,錠,１日２回朝夕食後に,メプチンミニ
メマリーＯＤ錠２０ｍｇ,622306201.0,1190018F6025,"""Medication""",1,錠,１日１回朝食後に,メマリー
メリスロン錠６ｍｇ,610454087.0,1339005F1296,"""Medication""",3,錠,１日３回毎食後に,メリスロン
メルカゾール錠５ｍｇ,620004391.0,2432001F1017,"""Medication""",1,錠,１日１回朝食後に,メルカゾール
モイゼルト軟膏０．３％,622849901.0,2699715M1023,"""Medication""",10,ｇ,１日２回,モイゼルト
モイゼルト軟膏１％,622850001.0,2699715M2020,"""Medication""",20,ｇ,１日２回,モイゼルト
モビコール配合内用剤ＨＤ　１３．７０４６ｇ,622881501.0,2359110B2025,"""Medication""",1,包,１日１回朝食後に,モビコール
モビコール配合内用剤ＬＤ　６．８５２３ｇ,622832901.0,2359110B1037,"""Medication""",2,包,１日１回朝食後に,モビコール
モンテルカストＯＤ錠１０ｍｇ「サワイ」,622560601.0,4490026F4094,"""Medication""",1,錠,１日１回就寝前に,モンテルカスト
モーラステープ２０ｍｇ　７ｃｍ×１０ｃｍ,620007805.0,2649729S2169,"""Medication""",35,枚,１日１回３５日分,モーラステープ
モーラステープＬ４０ｍｇ　１０ｃｍ×１４ｃｍ,620007804.0,2649729S3084,"""Medication""",28,枚,１日１回２８日分,モーラステープ
モーラスパップ３０ｍｇ　１０ｃｍ×１４ｃｍ,620006538.0,2649729S1154,"""Medication""",14,枚,１日１回２１日分,モーラスパップ
モーラスパップＸＲ１２０ｍｇ　１０ｃｍ×１４ｃｍ,622466101.0,2649729S5028,"""Medication""",28,枚,１日１回３５日分,モーラスパップ
ユニシア配合錠ＨＤ,621986601.0,2149116F2027,"""Medication""",1,錠,１日１回朝食後に,ユニシア
ユニシア配合錠ＬＤ,621986501.0,2149116F1020,"""Medication""",1,錠,１日１回朝食後に,ユニシア
ユベラ軟膏,662640396.0,2649805M1026,"""Medication""",50,ｇ,１日２回,ユベラ
ユベラ錠５０ｍｇ,620003638.0,3150002F1239,"""Medication""",3,錠,１日３回毎食前に,ユベラ
ユベラＮソフトカプセル２００ｍｇ,620004609.0,2190006M2179,"""Medication""",2,カプセル,１日２回朝夕食後に,ソフトカプセル
ユリス錠０．５ｍｇ,622703601.0,3949005F1022,"""Medication""",1,錠,１日１回朝食後に,ユリス
ユリス錠１ｍｇ,622703701.0,3949005F2029,"""Medication""",1,錠,１日１回朝食後に,ユリス
ユリス錠２ｍｇ,622703801.0,3949005F3025,"""Medication""",1,錠,１日１回朝食後に,ユリス
ユリノーム錠２５ｍｇ,620002547.0,3949002F1053,"""Medication""",1,錠,１日１回朝食後に,ユリノーム
ユリノーム錠５０ｍｇ,620002548.0,3949002F2114,"""Medication""",1,錠,１日１回朝食後に,ユリノーム
ユリーフ錠４ｍｇ,620008571.0,2590010F2020,"""Medication""",1,錠,１日１回朝食後に,ユリーフ
ユリーフＯＤ錠４ｍｇ,622441901.0,2590010F4022,"""Medication""",2,錠,１日２回朝夕食後に,ユリーフ
ヨクイニンエキス錠「コタロー」,615100581.0,5900003F1021,"""Medication""",15,錠,１日３回毎食後に,ヨクイニンエキス
ラキソベロン内用液０．７５％,620491401.0,2359005S1240,"""Medication""",30,ｍＬ,１日１回就寝前に,ラキソベロン
ラキソベロン錠２．５ｍｇ,620488701.0,2359005F1218,"""Medication""",2,錠,１日１回就寝前に,ラキソベロン
ラゲブリオカプセル２００ｍｇ,628785401.0,6250051M1028,"""Medication""",8,カプセル,１日２回朝夕食後に,ラゲブリオカプセル
ラシックス錠１０ｍｇ,622077601.0,2139005F3039,"""Medication""",1,錠,１日１回朝食後に,ラシックス
ラシックス錠２０ｍｇ,620000167.0,2139005F1052,"""Medication""",1,錠,１日１回朝食後に,ラシックス
ラスビック錠７５ｍｇ,622696001.0,6241019F1021,"""Medication""",1,錠,１日１回夕食後に,ラスビック
ラックビー微粒Ｎ　１％,620003183.0,2316014B1030,"""Medication""",3,ｇ,１日３回毎食前に,ラックビー
ラニラピッド錠０．０５ｍｇ,610433147.0,2113005F2028,"""Medication""",2,錠,１日１回朝食後に,ラニラピッド
ラピフォートワイプ２．５％　２．５ｇ,622912901.0,1259701X1026,"""Medication""",28,包,１日１回,ラピフォートワイプ
ラベプラゾールナトリウム錠１０ｍｇ「科研」,622016201.0,2329028F1201,"""Medication""",1,錠,１日１回朝食後に,ラベプラゾールナトリウム
ラベプラゾールＮａ塩錠１０ｍｇ「オーハラ」,621999501.0,2329028F1147,"""Medication""",1,錠,１日１回夕食後に,ラベプラゾール
ラミクタール錠２５ｍｇ,620008564.0,1139009F3024,"""Medication""",6,錠,１日２回朝夕食後に,ラミクタール
ラミシールクリーム１％,620005308.0,2659710N1152,"""Medication""",20,ｇ,１日１回,ラミシールクリーム
ラミシール錠１２５ｍｇ,610412199.0,6290005F1024,"""Medication""",1,錠,１日１回朝食後に,ラミシール
ランソプラゾールＯＤ錠１５ｍｇ「サワイ」,621919001.0,2329023F1012,"""Medication""",1,錠,１日１回朝食後に,ランソプラゾール
ランソプラゾールＯＤ錠３０ｍｇ「サワイ」,621919101.0,2329023F2019,"""Medication""",1,錠,１日１回昼食後に,ランソプラゾール
ランタス注ソロスター　３００単位,620007536.0,-,"""HomeCare""",1,キット,-,ソロスター
ランタスＸＲ注ソロスター　４５０単位,622440701.0,-,"""HomeCare""",1,キット,-,ソロスター
リウマトレックスカプセル２ｍｇ,610432016.0,3999016M1021,"""Medication""",2,カプセル,１日１回朝食後に,リウマトレックスカプセル
リオナ錠２５０ｍｇ,622306901.0,2190033F1022,"""Medication""",2,錠,１日１回朝食直後に服用,リオナ
リオベル配合錠ＨＤ,622086101.0,3969103F2020,"""Medication""",1,錠,１日１回朝食後に,リオベル
リオベル配合錠ＬＤ,622086001.0,3969103F1024,"""Medication""",1,錠,１日１回朝食後に,リオベル
リカルボン錠５０ｍｇ,622094601.0,3999026F2030,"""Medication""",1,錠,１日１回朝食前に,リカルボン
リクシアナ錠３０ｍｇ,622081001.0,3339002F2026,"""Medication""",1,錠,１日１回朝食後に,リクシアナ
