order_name,order_code,yakkakjncd,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
肺気量分画測定,160062610.0,-,"""Examination""",1,回,-,肺気量分画測定
胸部,2000011.0,-,"""Image""",1,回,-,胸部
脳波検査判断料２,160147610.0,-,"""Examination""",1,回,-,脳波検査判断料
腹部,2000014.0,-,"""Image""",1,回,-,腹部
自費診療再診料１０００,96000205.0,-,"""OwnExpense""",1,回,-,自費診療再診料
自費診療初診料３０００,96000204.0,-,"""OwnExpense""",1,回,-,自費診療初診料
血液学的検査判断料,160061810.0,-,"""Examination""",1,回,-,血液学的検査判断料
血糖自己測定器加算（６０回以上）（１型糖尿病・小児低血糖症等）,114010110.0,-,"""HomeCare""",1,回,-,血糖自己測定器加算
診断書発行手数料（３，３００）,96000001.0,-,"""OwnExpense""",1,回,-,診断書発行手数料
診療情報提供料（１）,180016110.0,-,"""Control""",1,回,-,診療情報提供料
超音波ネブライザ,140022810.0,-,"""Treatment""",1,回,-,ネブライザ
連携強化加算（再診）,112024470.0,-,"""Diagnosis""",1,回,-,連携強化加算
連携強化加算（初診）,111014970.0,-,"""Diagnosis""",1,回,-,連携強化加算
遠隔モニタリング加算（在宅持続陽圧呼吸療法指導管理料２）,114045670.0,-,"""HomeCare""",1,月,-,モニタリング
酸化マグネシウム錠３３０ｍｇ「ケンエー」,622361101.0,2344009F2015,"""Medication""",3,錠,１日３回毎食後,マグネシウム
酸化マグネシウム錠５００ｍｇ「ケンエー」,622361201.0,2344009F4018,"""Medication""",4,錠,１日２回朝夕食後,マグネシウム
酸素ボンベ加算（携帯用酸素ボンベ）,114006310.0,-,"""HomeCare""",1,回,-,ボンベ
酸素濃縮装置加算,114006210.0,-,"""HomeCare""",1,回,-,酸素濃縮装置加算
院内トリアージ実施料（特例）,113045350.0,-,"""Control""",1,回,-,トリアージ
隔日投与,820100742.0,-,"""Medication""",-,-,１日１回夕食後,隔日投与
難病外来指導管理料,113002910.0,-,"""Control""",1,回,-,難病外来指導管理料
電子画像管理加算（単純撮影）,170000210.0,-,"""Image""",1,回,-,電子画像管理加算
非特異的ＩｇＥ定量,160197910.0,-,"""Examination""",1,回,-,非特異的
食事療法及び運動療法を３〜６ヶ月間行っても改善されなかった（ベイ,820600107.0,-,"""Medication""",-,-,１日３回毎食直前,されなかった
鼻腔・咽頭拭い液採取,160208510.0,-,"""Examination""",1,回,-,咽頭拭
５ｍｇセルシン錠,611170008.0,1124017F4049,"""Medication""",1,錠,発作時にお使い下さい。,セルシン
ＡＬＰ,160020010.0,-,"""Examination""",1,回,-,ＡＬＰ
ＡＬＴ,160022610.0,-,"""Examination""",1,回,-,ＡＬＴ
ＡＳＴ,160022510.0,-,"""Examination""",1,回,-,ＡＳＴ
Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,160018910.0,-,"""Examination""",1,回,-,Ａｌｂ
Ａｍｙ,160020310.0,-,"""Examination""",1,回,-,Ａｍｙ
ＢＩＬ／直,160017110.0,-,"""Examination""",1,回,-,ＢＩＬ
ＢＩＬ／総,160017010.0,-,"""Examination""",1,回,-,ＢＩＬ
ＢＵＮ,160019010.0,-,"""Examination""",1,回,-,ＢＵＮ
ＣＥＡ,160036510.0,-,"""Examination""",1,回,-,ＣＥＡ
ＣＫ,160020610.0,-,"""Examination""",1,回,-,ＣＫ
ＣＲＰ,160054710.0,-,"""Examination""",1,回,-,ＣＲＰ
Ｄダイマー,160114010.0,-,"""Examination""",1,回,-,ダイマー
Ｅ２,160035310.0,-,"""Examination""",1,回,-,Ｅ２
ＥＣＧ１２,160068410.0,-,"""Examination""",1,回,-,ＥＣＧ
ＦＳＨ,160032910.0,-,"""Examination""",1,回,-,ＦＳＨ
ＦＴ４,160033310.0,-,"""Examination""",1,回,-,ＦＴ４
Ｆｅ,160022110.0,-,"""Examination""",1,回,-,Ｆｅ
ＨＤＬ−コレステロール,160023410.0,-,"""Examination""",1,回,-,コレステロール
ＨｂＡ１ｃ,160010010.0,-,"""Examination""",1,回,-,ＨｂＡ
ＩＧＡスコア（デュピクセント皮下注）；,830600137.0,-,"""HomeCare""",-,-,-,ＩＧＡ
ＫＬ−６,160168550.0,-,"""Examination""",1,回,-,ＫＬ−６
ＬＤ,160019510.0,-,"""Examination""",1,回,-,ＬＤ
ＬＤＬ−コレステロール,160167250.0,-,"""Examination""",1,回,-,コレステロール
ＰｒｏＧＲＰ,160162250.0,-,"""Examination""",1,回,-,ＰｒｏＧＲＰ
ＲＦ定量,160195610.0,-,"""Examination""",1,回,-,ＲＦ定量
ＳＡＲＳ−ＣｏＶ−２・インフルエンザウイルス抗原同時検出（定性）,160230050.0,-,"""Examination""",1,回,-,インフルエンザウイルス
ＳＡＲＳ−ＣｏＶ−２抗原検出（定性）,160229850.0,-,"""Examination""",1,回,-,ＳＡＲＳ
ＳＰトローチ０．２５ｍｇ「明治」,620509501.0,2399710E1046,"""Medication""",6,錠,医師の指示通り,トローチ
ＴＧ,160020910.0,-,"""Examination""",1,回,-,ＴＧ
ＴＩＢＣ（比色法）,160023610.0,-,"""Examination""",1,回,-,ＴＩＢＣ
ＴＰ,160017410.0,-,"""Examination""",1,回,-,ＴＰ
ＴＲＡｂ,160035810.0,-,"""Examination""",1,回,-,ＴＲＡｂ
ＴＳＨ,160031710.0,-,"""Examination""",1,回,-,ＴＳＨ
Ｔｃｈｏ,160022410.0,-,"""Examination""",1,回,-,Ｔｃｈｏ
ＵＡ,160019310.0,-,"""Examination""",1,回,-,ＵＡ
