order_name,order_code,yakkakjncd,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
ニフェジピンＣＲ錠２０ｍｇ「日医工」,621675601.0,2171014G4010,"""Medication""",1,錠,１日１回朝食後に,ニフェジピン
ニフェジピンＣＲ錠４０ｍｇ「サワイ」,620004016.0,2171014G5017,"""Medication""",1,錠,１日２回朝夕食後に,ニフェジピン
ニフェジピンＣＲ錠４０ｍｇ「トーワ」,621685201.0,2171014G5017,"""Medication""",1,錠,１日１回朝食後に,ニフェジピン
ニューロタン錠２５ｍｇ,620009126.0,2149039F1031,"""Medication""",1,錠,１日１回夕食後に,ニューロタン
ニューロタン錠５０ｍｇ,620009127.0,2149039F2038,"""Medication""",1,錠,１日２回朝夕食後に,ニューロタン
ネオーラル２５ｍｇカプセル,610443019.0,3999004M4028,"""Medication""",3,カプセル,１日１回朝食後に,ネオーラル
ネキシウムカプセル１０ｍｇ,622080701.0,2329029M1027,"""Medication""",1,カプセル,１日１回朝食後に,ネキシウムカプセル
ネキシウムカプセル２０ｍｇ,622080801.0,2329029M2023,"""Medication""",1,カプセル,１日１回朝食後に,ネキシウムカプセル
ネシーナ錠２５ｍｇ,621986201.0,3969012F3028,"""Medication""",1,錠,１日１回朝食後に,ネシーナ
ノイロトロピン錠４単位,620007022.0,1149023F1036,"""Medication""",2,錠,１日２回朝夕食後に,ノイロトロピン
ノイロビタン配合錠,620719401.0,3179106F1039,"""Medication""",1,錠,１日２回朝夕食後に,ノイロビタン
ノルバスク錠２．５ｍｇ,612170709.0,2171022F1029,"""Medication""",2,錠,１日１回夕食後に,ノルバスク
ノルバスク錠５ｍｇ,612170710.0,2171022F2025,"""Medication""",1,錠,１日１回朝食後に,ノルバスク
ノルバスクＯＤ錠１０ｍｇ,622002801.0,2171022F6039,"""Medication""",1,錠,１日１回朝食後に,ノルバスク
ノルバスクＯＤ錠２．５ｍｇ,620008040.0,2171022F3048,"""Medication""",1,錠,１日１回朝食後に,ノルバスク
ノルバスクＯＤ錠５ｍｇ,620008041.0,2171022F4044,"""Medication""",1,錠,１日１回朝食後に,ノルバスク
ハルシオン０．２５ｍｇ錠,611120055.0,1124007F2026,"""Medication""",1,錠,１日１回就寝前に,ハルシオン
ハルナールＤ錠０．２ｍｇ,620002536.0,2590008F2022,"""Medication""",1,錠,１日１回夕食後に,ハルナール
ハーフジゴキシンＫＹ錠０．１２５　０．１２５ｍｇ,610462018.0,2113003F2010,"""Medication""",1,錠,１日１回朝食後に,ハーフジゴキシン
バイアスピリン錠１００ｍｇ,610443053.0,3399007H1013,"""Medication""",1,錠,１日１回朝食後に,バイアスピリン
バキソカプセル１０　１０ｍｇ,611140322.0,1149017M1030,"""Medication""",1,カプセル,痛む時に,バキソカプセル
バゼドキシフェン錠２０ｍｇ「サワイ」,622811701.0,3999027F1039,"""Medication""",1,錠,１日１回朝食後に,バゼドキシフェン
バファリン配合錠Ａ８１　８１ｍｇ,621375001.0,3399100F1019,"""Medication""",1,錠,１日１回朝食後に,バファリン
バルサルタン錠２０ｍｇ「オーハラ」,622307501.0,2149041F1012,"""Medication""",0.5,錠,１日１回夕食後に,バルサルタン
バルサルタン錠２０ｍｇ「サワイ」,622355701.0,2149041F1012,"""Medication""",1,錠,１日１回朝食後に,バルサルタン
バルサルタン錠４０ｍｇ「サワイ」,622355801.0,2149041F2019,"""Medication""",1,錠,１日１回朝食後に,バルサルタン
バルサルタン錠４０ｍｇ「日医工」,622359501.0,2149041F2019,"""Medication""",1,錠,１日１回朝食後に,バルサルタン
バルサルタン錠８０ｍｇ「オーハラ」,622307701.0,2149041F3171,"""Medication""",1,錠,１日１回朝食後に,バルサルタン
バルサルタン錠８０ｍｇ「サワイ」,622355901.0,2149041F3228,"""Medication""",1,錠,１日１回朝食後に,バルサルタン
バルサルタン錠８０ｍｇ「サンド」,622355101.0,2149041F3236,"""Medication""",1,錠,１日１回朝食後に,バルサルタン
バルサルタン錠８０ｍｇ「日医工」,622359601.0,2149041F3287,"""Medication""",1,錠,１日１回朝食後に,バルサルタン
バルサルタン２０ｍｇ錠,622474600.0,2149041F1012,"""Medication""",1,錠,１日１回朝食後に,バルサルタン
バルサルタン４０ｍｇ錠,622474700.0,2149041F2019,"""Medication""",1,錠,１日１回朝食後に,バルサルタン
バルプロ酸ナトリウムシロップ５％「ＤＳＰ」,620066601.0,1139004Q1011,"""Medication""",2,ｍＬ,１日２回朝夕食後に,ナトリウムシロップ
パキロビッドパック３００,622937701.0,6250120X1027,"""Medication""",0.5,シート,１日２回朝夕食後に,パキロビッドパック
パキロビッドパック６００,622937801.0,6250120X2023,"""Medication""",0.5,シート,１日２回医師の指示通りに,パキロビッドパック
パタノール点眼液０．１％,620004365.0,1319752Q1024,"""Medication""",10,ｍＬ,医師の指示通りに,パタノール
パリエット錠１０ｍｇ,610412202.0,2329028F1023,"""Medication""",1,錠,１日１回朝食後に,パリエット
パルミコート２００μｇタービュヘイラー１１２吸入　２２．４ｍｇ,620005292.0,2290701G3031,"""Medication""",1,瓶,１回１吸入１日２回,タービュヘイラー
パルミコート２００μｇタービュヘイラー５６吸入　１１．２ｍｇ,620005291.0,2290701G2035,"""Medication""",1,瓶,１回１吸入１日２回,タービュヘイラー
パルモディア錠０．１ｍｇ,622573101.0,2183007F1025,"""Medication""",1,錠,１日２回朝夕食後に,パルモディア
パルモディアＸＲ錠０．２ｍｇ,622945401.0,-,"""Medication""",1,錠,１日１回朝食後に,パルモディア
パンテチン散２０％「テバ」,620695916.0,3133001B1215,"""Medication""",1.0,ｇ,１日２回朝夕食後に,パンテチン
パントシン散２０％,610454063.0,3133001B1193,"""Medication""",1,ｇ,１日２回朝夕食後に,パントシン
ヒアレイン点眼液０．１％　５ｍＬ,620004816.0,1319720Q3078,"""Medication""",4,瓶,１日右４回左４回,ヒアレイン
ヒドロクロロチアジド錠１２．５ｍｇ「トーワ」,622142502.0,2132004F2037,"""Medication""",1,錠,１日１回朝食後に,ヒドロクロロチアジド
ヒューマログ注ミリオペン　３００単位,620007460.0,-,"""HomeCare""",1,キット,-,ヒューマログ
ヒルドイドソフト軟膏０．３％,620009048.0,3339950M1137,"""Medication""",100,ｇ,医師の指示通りに,ヒルドイドソフト
ヒルドイドフォーム０．３％,622644001.0,3339950R1177,"""Medication""",92,ｇ,医師の指示通りに,ヒルドイドフォーム
ヒルドイドローション０．３％,620009049.0,3339950Q1074,"""Medication""",100,ｇ,医師の指示通りに,ヒルドイドローション
ビオスリー配合錠,620421201.0,2316017F1035,"""Medication""",1,錠,１日２回朝夕食後に,ビオスリー
ビオフェルミン錠剤,620000094.0,2316020F1029,"""Medication""",1,錠,１日３回毎食後に,ビオフェルミン
ビオフェルミンＲ錠,612370052.0,2316004F1020,"""Medication""",1,錠,１日３回毎食後に,ビオフェルミン
ビソノテープ２ｍｇ,622669401.0,2149700S3020,"""Medication""",60,枚,医師の指示通りに,ビソノテープ
ビソノテープ４ｍｇ,622264101.0,2149700S1027,"""Medication""",60,枚,医師の指示通りに,ビソノテープ
ビソプロロールフマル酸塩錠０．６２５ｍｇ「サワイ」,622296701.0,2123016F3010,"""Medication""",1,錠,１日１回朝食後に,ビソプロロールフマル
ビソプロロールフマル酸塩錠０．６２５ｍｇ「トーワ」,622339301.0,2123016F3010,"""Medication""",1,錠,１日１回朝食後に,ビソプロロールフマル
ビソプロロールフマル酸塩錠０．６２５ｍｇ「日医工」,622271001.0,2123016F3010,"""Medication""",1,錠,１日１回朝食後に,ビソプロロールフマル
ビソプロロールフマル酸塩錠０．６２５ｍｇ「日新」,622296801.0,2123016F3010,"""Medication""",1,錠,１日２回朝夕食後に,ビソプロロールフマル
ビソプロロールフマル酸塩錠２．５ｍｇ「サワイ」,621573402.0,2123016F1018,"""Medication""",0.5,錠,１日１回朝食後に,ビソプロロールフマル
ビソプロロールフマル酸塩錠２．５ｍｇ「トーワ」,621399401.0,2123016F1018,"""Medication""",1,錠,１日１回朝食後に,ビソプロロールフマル
ビソプロロールフマル酸塩錠２．５ｍｇ「日医工」,621399602.0,2123016F1018,"""Medication""",1,錠,１日１回朝食後に,ビソプロロールフマル
ビソプロロールフマル酸塩錠５ｍｇ「サワイ」,621400901.0,2123016F2014,"""Medication""",1,錠,１日１回朝食後に,ビソプロロールフマル
ビソプロロールフマル酸塩錠５ｍｇ「トーワ」,621400001.0,2123016F2014,"""Medication""",1,錠,１日１回朝食後に,ビソプロロールフマル
ビソプロロールフマル酸塩０．６２５ｍｇ錠,622719300.0,2123016F3010,"""Medication""",1,錠,１日１回朝食後に,ビソプロロールフマル
ビソプロロールフマル酸塩２．５ｍｇ錠,622719200.0,2123016F1018,"""Medication""",1,錠,１日１回朝食後に,ビソプロロールフマル
ビソプロロールフマル酸塩５ｍｇ錠,620001875.0,2123016F2014,"""Medication""",1,錠,１日１回朝食後に,ビソプロロールフマル
ビタダン配合錠,620719601.0,3179107F1041,"""Medication""",1,錠,１日１回朝食後に,ビタダン
ビタノイリンカプセル２５,610454065.0,3179107M1040,"""Medication""",1,カプセル,１日１回朝食後に,ビタノイリンカプセル
ビタミンＢ１,160123650.0,-,"""Examination""",1,回,-,ビタミン
ビタミンＢ１２,160029710.0,-,"""Examination""",1,回,-,ビタミン
ビタメジン配合カプセルＢ５０,620720201.0,3179110M1034,"""Medication""",1,カプセル,１日３回毎食後に,ビタメジン
ビビアント錠２０ｍｇ,622003201.0,3999027F1020,"""Medication""",1,錠,１日１回朝食後に,ビビアント
ビラノア錠２０ｍｇ,622516602.0,4490033F1028,"""Medication""",1,錠,１日１回就寝前に,ビラノア
ピオグリタゾン塩酸塩３０ｍｇ口腔内崩壊錠,622691700.0,3969007F4015,"""Medication""",1,錠,１日１回朝食後に,ピオグリタゾン
ピオグリタゾン錠１５ｍｇ「サワイ」,622053101.0,3969007F1130,"""Medication""",1,錠,１日１回朝食後に,ピオグリタゾン
ピオグリタゾン錠１５ｍｇ「タナベ」,622053801.0,3969007F1172,"""Medication""",1,錠,１日１回朝食後に,ピオグリタゾン
ピオグリタゾン錠１５ｍｇ「ＤＳＥＰ」,622065101.0,3969007F1032,"""Medication""",1,錠,１日１回朝食後に,ピオグリタゾン
ピオグリタゾン錠３０ｍｇ「サワイ」,622053201.0,3969007F2136,"""Medication""",1,錠,１日１回朝食後に,ピオグリタゾン
ピコスルファートナトリウム０．７５％液,622736000.0,2359005S1011,"""Medication""",10,ｍＬ,医師の指示通りに,ピコスルファートナトリウム
ピコスルファートＮａ錠２．５ｍｇ「サワイ」,620488901.0,2359005F1013,"""Medication""",3,錠,１日１回就寝前に,ピコスルファート
ピタバスタチンカルシウム錠１ｍｇ「日医工」,622271801.0,2189016F1010,"""Medication""",1,錠,１日１回夕食後に,ピタバスタチンカルシウム
ピタバスタチンカルシウム錠２ｍｇ「日医工」,622271901.0,2189016F2016,"""Medication""",1,錠,１日１回朝食後に,ピタバスタチンカルシウム
ピタバスタチンカルシウム１ｍｇ口腔内崩壊錠,622615700.0,2189016F4019,"""Medication""",1,錠,１日１回朝食後に,ピタバスタチンカルシウム
ピタバスタチンカルシウム１ｍｇ錠,622615600.0,2189016F1010,"""Medication""",1,錠,１日１回朝食後に,ピタバスタチンカルシウム
ピタバスタチンカルシウム２ｍｇ口腔内崩壊錠,622615800.0,2189016F5015,"""Medication""",1,錠,１日１回朝食後に,ピタバスタチンカルシウム
ピタバスタチンカルシウム４ｍｇ錠,622615900.0,2189016F3012,"""Medication""",1,錠,１日１回朝食後に,ピタバスタチンカルシウム
ピタバスタチンＣａ・ＯＤ錠１ｍｇ「トーワ」,622280501.0,2189016F4035,"""Medication""",1,錠,１日１回朝食後に,ピタバスタチン
ピタバスタチンＣａ・ＯＤ錠２ｍｇ「トーワ」,622280601.0,2189016F5031,"""Medication""",1,錠,１日１回朝食後に,ピタバスタチン
ピタバスタチンＣａ錠１ｍｇ「サワイ」,622296001.0,2189016F1133,"""Medication""",1,錠,１日１回朝食後に,ピタバスタチン
ピタバスタチンＣａ錠１ｍｇ「タカタ」,622274901.0,2189016F1010,"""Medication""",1,錠,１日１回朝食後に,ピタバスタチン
ピタバスタチンＣａ錠２ｍｇ「サワイ」,622296101.0,2189016F2130,"""Medication""",1,錠,１日１回朝食後に,ピタバスタチン
ピタバスタチンＣａ錠２ｍｇ「タカタ」,622275001.0,2189016F2016,"""Medication""",1,錠,１日１回夕食後に,ピタバスタチン
ピルシカイニド塩酸塩カプセル５０ｍｇ「サワイ」,621677901.0,2129008M2012,"""Medication""",1,カプセル,１日２回朝夕食後に,ピルシカイニド
ピレノキシン懸濁性点眼液０．００５％「参天」　５ｍＬ,620212001.0,1319706Q3043,"""Medication""",2,瓶,１日右３回左３回,ピレノキシン
ファモチジン１０ｍｇ口腔内崩壊錠,622733000.0,2325003F3019,"""Medication""",1,錠,１日１回夕食後に,ファモチジン
ファモチジン２％散,622732800.0,2325003B2010,"""Medication""",0.5,ｇ,１日２回朝夕食後に,ファモチジン
ファモチジン２０ｍｇ口腔内崩壊錠,622321500.0,2325003F4015,"""Medication""",1,錠,１日２回朝夕食後に,ファモチジン
ファモチジンＤ錠１０ｍｇ「サワイ」,620004035.0,2325003F3019,"""Medication""",1,錠,１日２回朝夕食後に,ファモチジン
ファモチジンＤ錠２０ｍｇ「サワイ」,620004036.0,2325003F4015,"""Medication""",1,錠,１日１回朝食後に,ファモチジン
ファモチジンＯＤ錠２０ｍｇ「トーワ」,621687401.0,2325003F4015,"""Medication""",1,錠,１日２回朝夕食後に,ファモチジン
ファロム錠２００ｍｇ,610411056.0,6139001F2024,"""Medication""",1,錠,１日３回毎食後に,ファロム
フェキソフェナジン塩酸塩錠６０ｍｇ「サワイ」,622296601.0,4490023F1270,"""Medication""",1,錠,１日２回朝夕食後に,フェキソフェナジン
フェキソフェナジン塩酸塩６０ｍｇ錠,622475700.0,4490023F1016,"""Medication""",1,錠,１日２回朝夕食後に,フェキソフェナジン
フェノフィブラート錠５３．３ｍｇ「武田テバ」,622590501.0,2183006F3015,"""Medication""",2,錠,１日１回朝食後に,フェノフィブラート
フェノフィブラート錠８０ｍｇ「武田テバ」,622590601.0,2183006F4011,"""Medication""",2,錠,１日１回朝食後に,フェノフィブラート
フェノフィブラート５３．３ｍｇ錠,622892400.0,2183006F3015,"""Medication""",2,錠,１日１回朝食後に,フェノフィブラート
フェブキソスタット錠１０ｍｇ「ＤＳＥＰ」,622907901.0,3949003F1015,"""Medication""",1,錠,１日１回朝食後に,フェブキソスタット
フェブキソスタット１０ｍｇ口腔内崩壊錠,622934700.0,3949003F4014,"""Medication""",1,錠,１日１回朝食後に,フェブキソスタット
フェブキソスタット１０ｍｇ錠,622934400.0,3949003F1015,"""Medication""",1,錠,１日１回朝食後に,フェブキソスタット
フェブキソスタット２０ｍｇ錠,622934500.0,3949003F2011,"""Medication""",1,錠,１日１回朝食後に,フェブキソスタット
フェブリク錠１０ｍｇ,622057201.0,3949003F1023,"""Medication""",1,錠,１日１回朝食後に,フェブリク
フェブリク錠２０ｍｇ,622057301.0,3949003F2020,"""Medication""",1,錠,１日１回朝食後に,フェブリク
フェブリク錠４０ｍｇ,622057401.0,3949003F3026,"""Medication""",1,錠,１日１回朝食後に,フェブリク
フェリチン定量,160192510.0,-,"""Examination""",1,回,-,フェリチン
フェルビナクスチック軟膏３％「三笠」,620645302.0,2649731M1098,"""Medication""",80,ｇ,医師の指示通りに,フェルビナクスチック
フェルビナクローション３％「三笠」,620645702.0,2649731Q1014,"""Medication""",120,ｍＬ,医師の指示通りに,フェルビナクローション
フェルムカプセル１００ｍｇ　鉄１００ｍｇ,620729301.0,3222010N2022,"""Medication""",1,カプセル,１日１回朝食後に,フェルムカプセル
フェロベリン配合錠,620425801.0,2319100F1064,"""Medication""",1,錠,痛む時に,フェロベリン
フォシーガ錠１０ｍｇ,622342001.0,3969019F2023,"""Medication""",1,錠,１日１回朝食後に,フォシーガ
フォシーガ錠５ｍｇ,622341901.0,3969019F1027,"""Medication""",1,錠,１日１回朝食後に,フォシーガ
フォリアミン錠　５ｍｇ,613130585.0,3135001F1017,"""Medication""",1,錠,１日２回朝夕食後に,フォリアミン
フスコデ配合錠,620379601.0,2229101F1060,"""Medication""",1,錠,１日３回毎食後に,フスコデ
フランドルテープ４０ｍｇ,620004821.0,2171700S1095,"""Medication""",10,枚,医師の指示通りに,フランドルテープ
フリバスＯＤ錠２５ｍｇ,620008058.0,2590009F6022,"""Medication""",2,錠,１日１回朝食後に,フリバス
フリバスＯＤ錠５０ｍｇ,620004039.0,2590009F4020,"""Medication""",1,錠,１日１回朝食後に,フリバス
フルイトラン錠１ｍｇ,620009430.0,2132003F3039,"""Medication""",1,錠,１日１回朝食後に,フルイトラン
フルイトラン錠２ｍｇ,612130207.0,2132003F1257,"""Medication""",1,錠,１日１回朝食後に,フルイトラン
フルティフォーム１２５エアゾール１２０吸入用,622278201.0,2290802G4022,"""Medication""",1,瓶,１回１吸入１日２回,フルティフォーム
フルティフォーム１２５エアゾール５６吸入用,622278001.0,2290802G2020,"""Medication""",1,瓶,１回１吸入１日２回,フルティフォーム
フルバスタチン錠２０ｍｇ「サワイ」,621964301.0,2189012F2018,"""Medication""",1,錠,１日１回夕食後に,フルバスタチン
フルバスタチン錠３０ｍｇ「サワイ」,621964501.0,2189012F3014,"""Medication""",1,錠,１日１回夕食後に,フルバスタチン
フルメトロン点眼液０．０２％,620007763.0,1315704Q1115,"""Medication""",5,ｍＬ,１日右４回左４回,フルメトロン
フロセミド細粒４％「ＥＭＥＣ」,610431025.0,2139005C1048,"""Medication""",0.12,ｇ,１日１回朝食後に,フロセミド
フロセミド錠１０ｍｇ「ＮＰ」,620004041.0,2139005F3012,"""Medication""",1,錠,１日１回朝食後に,フロセミド
フロセミド錠２０ｍｇ「ＮＰ」,620004042.0,2139005F1010,"""Medication""",1,錠,１日１回朝食後に,フロセミド
フロセミド錠４０ｍｇ「ＮＰ」,620004043.0,2139005F2016,"""Medication""",1,錠,１日１回朝食後に,フロセミド
フロセミド１０ｍｇ錠,622890900.0,2139005F3012,"""Medication""",1,錠,１日１回朝食後に,フロセミド
フロセミド２０ｍｇ錠,622890700.0,2139005F1010,"""Medication""",1,錠,１日１回朝食後に,フロセミド
フロセミド４０ｍｇ錠,622890800.0,2139005F2016,"""Medication""",1,錠,１日１回朝食後に,フロセミド
ブスコパン注２０ｍｇ　２％１ｍＬ,620008918.0,-,"""Injection""",1,管,-,ブスコパン
ブスコパン錠１０ｍｇ,620008704.0,1242002F1330,"""Medication""",1,錠,痛む時に,ブスコパン
ブルフェン錠２００　２００ｍｇ,611140395.0,1149001F2168,"""Medication""",1,錠,痛む時に,ブルフェン
ブロチゾラム０．２５ｍｇ口腔内崩壊錠,622706400.0,1124009F2017,"""Medication""",1,錠,１日１回就寝前に,ブロチゾラム
ブロチゾラムＯＤ錠０．２５ｍｇ「サワイ」,621920901.0,1124009F2017,"""Medication""",1,錠,１日１回就寝前に,ブロチゾラム
ブロプレス錠２　２ｍｇ,610432011.0,2149040F1026,"""Medication""",1,錠,１日１回朝食後に,ブロプレス
ブロプレス錠４　４ｍｇ,610432012.0,2149040F2022,"""Medication""",1,錠,１日１回朝食後に,ブロプレス
ブロプレス錠８　８ｍｇ,610432013.0,2149040F3029,"""Medication""",1,錠,１日１回朝食後に,ブロプレス
プソフェキ配合錠「ＳＡＮＩＫ」,622828801.0,4490100F1048,"""Medication""",2,錠,１日２回朝夕食前に,ＳＡＮＩＫ
プラザキサカプセル１１０ｍｇ,622043401.0,3339001M2020,"""Medication""",1,カプセル,１日２回朝夕食後に,プラザキサカプセル
プラバスタチンナトリウム１０ｍｇ錠,622139600.0,2189010F2019,"""Medication""",1,錠,１日１回朝食後に,プラバスタチンナトリウム
プラバスタチンＮａ錠１０ｍｇ「ケミファ」,621528702.0,2189010F2361,"""Medication""",1,錠,１日１回夕食後に,プラバスタチン
プラバスタチンＮａ錠１０ｍｇ「サワイ」,621528901.0,2189010F2353,"""Medication""",1,錠,１日１回朝食後に,プラバスタチン
プラバスタチンＮａ錠１０ｍｇ「トーワ」,621531101.0,2189010F2370,"""Medication""",1,錠,１日１回朝食後に,プラバスタチン
プラバスタチンＮａ錠５ｍｇ「サワイ」,621528801.0,2189010F1012,"""Medication""",1,錠,１日１回朝食後に,プラバスタチン
プラビックス錠７５ｍｇ,620003469.0,3399008F2021,"""Medication""",1,錠,１日１回朝食後に,プラビックス
プラリア皮下注６０ｍｇシリンジ　１ｍＬ,622239101.0,-,"""Injection""",1,筒,-,プラリア
プリンペラン注射液１０ｍｇ　０．５％２ｍＬ,620003796.0,-,"""Injection""",1,管,-,プリンペラン
プルゼニド錠１２ｍｇ,620481301.0,2354003F2316,"""Medication""",1,錠,便秘時に,プルゼニド
プレガバリン２５ｍｇ口腔内崩壊錠,622889900.0,1190017F1010,"""Medication""",1,錠,１日２回朝食後及び就寝前に,プレガバリン
プレガバリン７５ｍｇ口腔内崩壊錠,622890000.0,1190017F2017,"""Medication""",1,錠,１日１回就寝前に,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「ファイザー」,622834901.0,1190017F1215,"""Medication""",1,錠,１日１回朝食後に,プレガバリン
プレタールＯＤ錠５０ｍｇ,621971201.0,3399002F3020,"""Medication""",1,錠,１日１回朝食後に,プレタール
プレドニゾロン錠　１ｍｇ,610422253.0,2456001F2015,"""Medication""",2,錠,１日１回朝食後に,プレドニゾロン
プレドニゾロン錠　２．５ｍｇ,620000125.0,2456001F3011,"""Medication""",1,錠,１日１回朝食後に,プレドニゾロン
プレドニゾロン錠　５ｍｇ,612450051.0,2456001F1019,"""Medication""",0.5,錠,１日１回朝食後に,プレドニゾロン
プレドニン錠５ｍｇ,612450118.0,2456001F1019,"""Medication""",4,錠,１日１回夕食後に,プレドニン
プレミネント配合錠ＬＤ,621769402.0,2149110F1040,"""Medication""",1,錠,１日１回朝食後に,プレミネント
プロクトセディル坐薬,662560007.0,2559805J1020,"""Medication""",20,個,１回１個医師の指示通りに,プロクトセディル
プロテカジン錠１０　１０ｍｇ,610443007.0,2325006F2032,"""Medication""",1,錠,１日２回朝夕食後に,プロテカジン
プロテカジンＯＤ錠１０　１０ｍｇ,622135101.0,2325006F4027,"""Medication""",1,錠,１日２回朝夕食後に,プロテカジン
プロブコール錠２５０ｍｇ「サワイ」,620346008.0,2189008F1015,"""Medication""",0.5,錠,１日１回朝食後に,プロブコール
プロペト,667120036.0,7121703X1330,"""Medication""",100,ｇ,医師の指示通りに,プロペト
プロマックＤ錠７５　７５ｍｇ,620004044.0,2329027F1029,"""Medication""",1,錠,１日２回朝夕食後に,プロマック
ヘパリン類似物質ローション０．３％「日医工」,620814003.0,3339950Q1139,"""Medication""",200,ｇ,保湿剤として,ローション
ヘパリン類似物質外用スプレー０．３％「日医工」,621944702.0,3339950R1126,"""Medication""",200,ｇ,医師の指示通りに,類似物質外用
ヘパリン類似物質外用泡状スプレー０．３％「ニットー」,622521601.0,3339950R1150,"""Medication""",200,ｇ,医師の指示通りに,類似物質外用泡状
ヘパリン類似物質外用泡状スプレー０．３％「日医工」,622695301.0,3339950R1185,"""Medication""",200,ｇ,医師の指示通りに,類似物質外用泡状
ヘモナーゼ配合錠,620007082.0,2559101X1036,"""Medication""",1,錠,１日３回毎食後に,ヘモナーゼ
ヘモポリゾン軟膏,622301801.0,2559808M1039,"""Medication""",60,ｇ,医師の指示通りに,ヘモポリゾン
ヘルベッサー錠３０　３０ｍｇ,620002543.0,2171006F1224,"""Medication""",2,錠,１日２回朝食後及び就寝前に,ヘルベッサー
ヘルベッサーＲカプセル１００ｍｇ,620003619.0,2171006N1105,"""Medication""",1,カプセル,１日１回朝食後に,ヘルベッサー
ベオーバ錠５０ｍｇ,622653001.0,2590017F1025,"""Medication""",1,錠,１日１回夕食後に,ベオーバ
ベザトールＳＲ錠１００ｍｇ,610407028.0,2183005G2028,"""Medication""",1,錠,１日１回朝食後に,ベザトール
ベザトールＳＲ錠２００ｍｇ,620002123.0,2183005G1234,"""Medication""",1,錠,１日１回朝食後に,ベザトール
ベザフィブラート２００ｍｇ徐放錠,622728600.0,2183005G1013,"""Medication""",1,錠,１日２回朝夕食後に,ベザフィブラート
ベザフィブラートＳＲ錠１００ｍｇ「サワイ」,620340901.0,2183005G2010,"""Medication""",1,錠,１日２回朝夕食後に,ベザフィブラート
ベザフィブラートＳＲ錠２００ｍｇ「サワイ」,620339201.0,2183005G1013,"""Medication""",1,錠,１日１回就寝前に,ベザフィブラート
ベシケア錠５ｍｇ,620003486.0,2590011F2024,"""Medication""",1,錠,１日１回朝食後に,ベシケア
ベシケアＯＤ錠２．５ｍｇ,622047501.0,2590011F3020,"""Medication""",1,錠,１日１回夕食後に,ベシケア
ベシケアＯＤ錠５ｍｇ,622047601.0,2590011F4027,"""Medication""",1,錠,１日１回夕食後に,ベシケア
ベタニス錠２５ｍｇ,622093201.0,2590014F1021,"""Medication""",1,錠,１日１回朝食後に,ベタニス
ベタニス錠５０ｍｇ,622093301.0,2590014F2028,"""Medication""",1,錠,１日１回朝食後に,ベタニス
ベタヒスチンメシル酸塩錠６ｍｇ「ＪＤ」,622556301.0,1339005F1016,"""Medication""",1,錠,１日３回毎食後に,ベタヒスチンメシル
ベタヒスチンメシル酸塩６ｍｇ錠,622717700.0,1339005F1016,"""Medication""",1,錠,１日３回毎食後に,ベタヒスチンメシル
ベニジピン塩酸塩錠４ｍｇ「サワイ」,620004058.0,2171021F2012,"""Medication""",1,錠,１日１回朝食後に,ベニジピン
ベニジピン塩酸塩２ｍｇ錠,622728200.0,2171021F1016,"""Medication""",1,錠,１日１回夕食後に,ベニジピン
ベニジピン塩酸塩４ｍｇ錠,622728300.0,2171021F2012,"""Medication""",1,錠,１日１回朝食後に,ベニジピン
ベプリコール錠１００ｍｇ,620004582.0,2129011F2031,"""Medication""",1,錠,１日１回朝食後に,ベプリコール
ベプリコール錠５０ｍｇ,620004581.0,2129011F1035,"""Medication""",1,錠,１日２回朝夕食後に,ベプリコール
ベポタスチンベシル酸塩錠１０ｍｇ「タナベ」,622604901.0,4490022F2042,"""Medication""",1,錠,１日２回朝夕食後に,ベポタスチンベシル
ベポタスチンベシル酸塩１０ｍｇ錠,622692100.0,4490022F2018,"""Medication""",1,錠,１日２回朝夕食後に,ベポタスチンベシル
ベラパミル塩酸塩錠４０ｍｇ「ＪＧ」,622015601.0,2171008F1010,"""Medication""",1,錠,１日２回朝夕食後に,ベラパミル
ベラプロストナトリウム錠２０μｇ「日医工」,621482101.0,3399005F1013,"""Medication""",1,錠,１日２回朝夕食後に,ベラプロストナトリウム
ベルソムラ錠１０ｍｇ,622517401.0,1190023F3027,"""Medication""",1,錠,１日１回就寝前に,ベルソムラ
ベルソムラ錠１５ｍｇ,622374201.0,1190023F1024,"""Medication""",1,錠,１日１回就寝前に,ベルソムラ
ベルソムラ錠２０ｍｇ,622374301.0,1190023F2020,"""Medication""",1,錠,１日１回就寝前に,ベルソムラ
ベンズブロマロン錠２５ｍｇ「テバ」,622103002.0,3949002F1010,"""Medication""",1,錠,１日１回朝食後に,ベンズブロマロン
ベンズブロマロン錠５０ｍｇ「テバ」,620857304.0,3949002F2017,"""Medication""",1,錠,１日１回朝食後に,ベンズブロマロン
ベンズブロマロン錠５０ｍｇ「杏林」,620857312.0,3949002F2017,"""Medication""",1,錠,１日１回朝食後に,ベンズブロマロン
ベンズブロマロン５０ｍｇ錠,622739900.0,3949002F2017,"""Medication""",1,錠,１日１回朝食後に,ベンズブロマロン
ペリンドプリル錠２ｍｇ「日医工」,620003262.0,2144012F1010,"""Medication""",1,錠,１日１回朝食後に,ペリンドプリル
